Time,RPM,FuelFlow,Torque,OilTemperature,OilPressure,CHT,FaultID,EGT,Vibration,RunID,Throttle,EngineLoad,Altitude,AmbientTemp
18,3755.7263,2.4545,8.3008,60.5695,55.9122,31.9136,2,654.4563,1.5123,203,0.9477,0.5319,549.8602,22.1743
18.1,3755.3286,2.4206,7.0422,59.4846,55.0221,32.0319,2,652.7764,-1.5753,203,0.9477,0.5319,549.8602,22.1743
18.2,3755.5124,2.3867,7.6229,60.2384,55.4326,32.1501,2,653.6978,-3.51,203,0.9477,0.5319,549.8602,22.1743
18.3,3755.4828,2.3722,7.5284,60.3164,55.3657,32.2683,2,653.6643,-2.5423,203,0.9477,0.5319,549.8602,22.1743
18.4,3755.4212,2.3577,7.3331,60.2929,55.2275,32.3865,2,653.4881,-1.6356,203,0.9477,0.5319,549.8602,22.1743
18.5,3755.8705,2.3466,8.7534,61.8843,56.2316,32.5048,2,655.5967,-1.038,203,0.9477,0.5319,549.8602,22.1743
18.6,3755.3512,2.3355,7.1106,60.4121,55.0699,32.4936,2,653.3735,-2.3806,203,0.9477,0.5319,549.8602,22.1743
18.7,3755.7601,2.4816,8.4032,61.8745,55.9838,32.4824,2,655.3016,-1.9667,203,0.9477,0.5319,549.8602,22.1743
18.8,3756.2756,2.6277,10,63.6735,57.1361,32.4712,2,657.7064,1.9818,203,0.9477,0.5319,549.8602,22.1743
18.9,3755.4515,2.5407,7.4265,61.2356,55.2929,32.4601,2,654.1202,0.1139,203,0.9477,0.5319,549.8602,22.1743
19,3755.7256,2.4536,8.2928,62.2699,55.9054,32.4489,2,655.4453,-2.5429,203,0.9477,0.5319,549.8602,22.1743
19.1,3755.5318,2.4155,7.6796,61.8241,55.4717,32.3821,2,654.6782,-1.2867,203,0.9477,0.5319,549.8602,22.1743
19.2,3755.4849,2.3775,7.5311,61.8423,55.3665,32.3154,2,654.5681,-1.2549,203,0.9477,0.5319,549.8602,22.1743
19.3,3756.2958,2.4012,10,64.5726,57.1796,32.2486,2,658.2944,0.06,203,0.9477,0.5319,549.8602,22.1743
19.4,3755.6353,2.425,8.0064,62.6491,55.7024,32.1819,2,655.4401,-0.124,203,0.9477,0.5319,549.8602,22.1743
19.5,3755.4566,2.4002,7.4409,62.2484,55.3024,32.1151,2,654.7404,-1.5971,203,0.9477,0.5319,549.8602,22.1743
19.6,3755.4788,2.3754,7.5111,62.4828,55.3519,32.5005,2,654.9395,-1.5775,203,0.9477,0.5319,549.8602,22.1743
19.7,3755.6031,2.443,7.9038,63.0392,55.6295,32.8858,2,655.5949,-2.36,203,0.9477,0.5319,549.8602,22.1743
19.8,3755.9063,2.5105,8.8625,64.1609,56.3073,33.2711,2,657.0507,-1.3715,203,0.9477,0.5319,549.8602,22.1743
19.9,3755.5714,2.5568,7.8035,63.2643,55.5583,33.6565,2,655.6529,-0.1824,203,0.9477,0.5319,549.8602,22.1743
20,3756.1987,2.603,9.7871,65.4097,56.9608,34.0418,2,658.5581,0.947,203,0.9477,0.5319,549.8602,22.1743
20.1,3755.7634,2.562,8.4103,64.1941,55.9872,33.9821,2,656.7109,0.2389,203,0.9477,0.5319,549.8602,22.1743
20.2,3755.9398,2.5211,8.9682,64.9125,56.3815,33.9224,2,657.5997,-0.6244,203,0.9477,0.5319,549.8602,22.1743
20.3,3755.4558,2.4804,7.4375,63.5418,55.2991,33.8627,2,655.535,-0.2775,203,0.9477,0.5319,549.8602,22.1743
20.4,3755.6825,2.4397,8.1545,64.4181,55.8059,33.803,2,656.6488,-1.2084,203,0.9477,0.5319,549.8602,22.1743
20.5,3755.946,2.4234,8.9877,65.4101,56.3949,33.7433,2,657.927,-0.9641,203,0.9477,0.5319,549.8602,22.1743
20.6,3755.5798,2.4072,7.8296,64.4101,55.5759,33.5659,2,656.3891,-1.0125,203,0.9477,0.5319,549.8602,22.1743
20.7,3755.5944,2.4438,7.8757,64.6138,55.6084,33.3885,2,656.5541,-0.8529,203,0.9477,0.5319,549.8602,22.1743
20.8,3755.8113,2.4803,8.5616,65.4568,56.0933,33.2111,2,657.6241,-0.5534,203,0.9477,0.5319,549.8602,22.1743
20.9,3755.8284,2.4201,8.6157,65.6673,56.1314,33.0338,2,657.8005,-1.0314,203,0.9477,0.5319,549.8602,22.1743
21,3755.4304,2.3599,7.3571,64.5645,55.2413,32.8564,2,656.1204,-1.6557,203,0.9477,0.5319,549.8602,22.1743
21.1,3755.9063,2.4906,8.8622,66.2248,56.3055,33.3163,2,658.3488,-0.2627,203,0.9477,0.5319,549.8602,22.1743
21.2,3756.2573,2.6214,9.9721,67.4893,57.0902,33.7763,2,660.0183,1.6311,203,0.9477,0.5319,549.8602,22.1743
21.3,3756.38,2.4734,10,68.0313,57.3643,34.2363,2,660.6668,2.0704,203,0.9477,0.5319,549.8602,22.1743
21.4,3755.3219,2.3255,7.0142,64.839,54.9984,34.6963,2,656.035,-0.0372,203,0.9477,0.5319,549.8602,22.1743
21.5,3756.3402,2.4906,10,68.212,57.2752,35.1562,2,660.6887,0.7912,203,0.9477,0.5319,549.8602,22.1743
21.6,3756.3662,2.6558,10,68.4466,57.3333,35.0109,2,660.905,3.1248,203,0.9477,0.5319,549.8602,22.1743
21.7,3755.9768,2.5312,9.0852,67.367,56.4624,34.8656,2,659.2634,1.1408,203,0.9477,0.5319,549.8602,22.1743
21.8,3755.5783,2.4066,7.8251,66.2581,55.5713,34.7203,2,657.5813,-0.2799,203,0.9477,0.5319,549.8602,22.1743
21.9,3756.0508,2.4569,9.3193,67.903,56.6278,34.5749,2,659.7943,0.6577,203,0.9477,0.5319,549.8602,22.1743
22,3755.8967,2.5073,8.832,67.5658,56.2831,34.4296,2,659.2051,0.5072,203,0.9477,0.5319,549.8602,22.1743
22.1,3755.469,2.4801,7.4796,66.3629,55.3267,34.477,2,657.3923,-1.8955,203,0.9477,0.5319,549.8602,22.1743
22.2,3755.725,2.453,8.2892,67.3214,55.899,34.5243,2,658.6371,-1.2117,203,0.9477,0.5319,549.8602,22.1743
22.3,3755.7189,2.5079,8.2702,67.4508,55.8854,34.5716,2,658.7101,-0.0086,203,0.9477,0.5319,549.8602,22.1743
22.4,3756.0722,2.5628,9.3873,68.7157,56.6752,34.619,2,660.3898,-0.1881,203,0.9477,0.5319,549.8602,22.1743
22.5,3755.8842,2.4812,8.7929,68.2686,56.2548,34.6663,2,659.649,0.078,203,0.9477,0.5319,549.8602,22.1743
22.6,3755.5561,2.3996,7.7556,67.378,55.5212,34.7844,2,658.282,-0.2451,203,0.9477,0.5319,549.8602,22.1743
22.7,3756.215,2.5049,9.8393,69.6079,56.9945,34.9025,2,661.3286,0.8974,203,0.9477,0.5319,549.8602,22.1743
22.8,3756.2226,2.6103,9.8634,69.7776,57.0114,35.0206,2,661.4626,1.6847,203,0.9477,0.5319,549.8602,22.1743
22.9,3755.8789,2.5799,8.7765,68.8358,56.2427,35.1387,2,660.0252,0.6866,203,0.9477,0.5319,549.8602,22.1743
23,3756.03,2.5494,9.2545,69.4584,56.5806,35.2568,2,660.8012,1.3899,203,0.9477,0.5319,549.8602,22.1743
23.1,3755.9582,2.5257,9.0275,69.3754,56.42,35.0839,2,660.5801,1.4152,203,0.9477,0.5319,549.8602,22.1743
23.2,3755.88,2.502,8.7801,69.2714,56.2449,34.9111,2,660.33,-0.3442,203,0.9477,0.5319,549.8602,22.1743
23.3,3755.3005,2.5555,6.9476,67.5819,54.949,34.7383,2,657.8384,-2.0415,203,0.9477,0.5319,549.8602,22.1743
23.4,3756.2189,2.6091,9.852,70.6286,57.0026,34.5655,2,662.0456,0.2671,203,0.9477,0.5319,549.8602,22.1743
23.5,3755.5255,2.5365,7.6596,68.5781,55.4522,34.3927,2,659.045,0.4456,203,0.9477,0.5319,549.8602,22.1743
23.6,3755.7596,2.4639,8.4,69.4598,55.9756,34.5321,2,660.1919,-2.1781,203,0.9477,0.5319,549.8602,22.1743
23.7,3756.0707,2.5393,9.3837,70.5843,56.6711,34.6716,2,661.6829,0.2225,203,0.9477,0.5319,549.8602,22.1743
23.8,3756.2367,2.6147,9.9087,71.2495,57.0422,34.811,2,662.5252,2.8197,203,0.9477,0.5319,549.8602,22.1743
23.9,3755.3892,2.533,7.2288,68.7094,55.1471,34.9505,2,658.8352,-0.1455,203,0.9477,0.5319,549.8602,22.1743
24,3755.7195,2.4512,8.2733,69.8931,55.8856,35.0899,2,660.4121,-2.7706,203,0.9477,0.5319,549.8602,22.1743
24.1,3755.3925,2.5343,7.2395,68.998,55.1545,34.8938,2,659.0501,-1.8277,203,0.9477,0.5319,549.8602,22.1743
24.2,3756.2454,2.6175,9.9366,71.8333,57.0615,34.6977,2,662.9642,0.7099,203,0.9477,0.5319,549.8602,22.1743
24.3,3755.7784,2.5215,8.4598,70.4941,56.0171,34.5016,2,660.9755,0.8903,203,0.9477,0.5319,549.8602,22.1743
24.4,3755.638,2.4254,8.016,70.1875,55.7032,34.3056,2,660.4477,-1.7777,203,0.9477,0.5319,549.8602,22.1743
24.5,3755.1632,2.3931,6.5147,68.8227,54.6414,34.1095,2,658.4244,-2.5918,203,0.9477,0.5319,549.8602,22.1743
24.6,3755.4336,2.3608,7.3697,69.8139,55.2459,34.4217,2,659.7335,-2.6295,203,0.9477,0.5319,549.8602,22.1743
24.7,3755.6733,2.5039,8.1279,70.7077,55.7819,34.7339,2,660.9056,-2.2224,203,0.9477,0.5319,549.8602,22.1743
24.8,3756.3388,2.647,10,72.9475,57.2701,35.0461,2,663.982,0.1785,203,0.9477,0.5319,549.8602,22.1743
24.9,3755.8075,2.5529,8.5524,71.4019,56.0819,35.3583,2,661.7057,1.866,203,0.9477,0.5319,549.8602,22.1743
25,3755.7436,2.4588,8.3506,71.3342,55.9391,35.6705,2,661.5201,0.291,203,0.9477,0.5319,549.8602,22.1743
25.1,3755.9156,2.4677,8.8945,72.0116,56.3235,35.7788,2,662.3891,-0.6679,203,0.9477,0.5319,549.8602,22.1743
25.2,3755.7995,2.4765,8.5276,71.7778,56.0639,35.887,2,661.9701,-0.6391,203,0.9477,0.5319,549.8602,22.1743
25.3,3755.8908,2.5175,8.8165,72.1992,56.2681,35.9952,2,662.4785,0.6012,203,0.9477,0.5319,549.8602,22.1743
25.4,3756.059,2.5585,9.3482,72.8631,56.644,36.1034,2,663.3304,1.4086,203,0.9477,0.5319,549.8602,22.1743
25.5,3755.868,2.5581,8.7445,72.3909,56.2169,36.2116,2,662.5764,0.0194,203,0.9477,0.5319,549.8602,22.1743
25.6,3756.0563,2.5577,9.3401,73.1176,56.638,36.3021,2,663.5186,0.1852,203,0.9477,0.5319,549.8602,22.1743
25.7,3755.8021,2.4955,8.5364,72.4445,56.0695,36.3926,2,662.4818,1.2727,203,0.9477,0.5319,549.8602,22.1743
25.8,3755.6628,2.4333,8.096,72.1342,55.758,36.4831,2,661.9588,-0.3043,203,0.9477,0.5319,549.8602,22.1743
25.9,3756.1898,2.4791,9.7626,73.9304,56.9364,36.5736,2,664.4157,-0.3334,203,0.9477,0.5319,549.8602,22.1743
26,3755.9528,2.525,9.0132,73.3102,56.4064,36.6641,2,663.4557,1.0699,203,0.9477,0.5319,549.8602,22.1743
26.1,3755.5878,2.4649,7.8589,72.2846,55.59,36.3234,2,661.9232,0.3606,203,0.9477,0.5319,549.8602,22.1743
26.2,3755.5726,2.4047,7.811,72.3648,55.556,35.9828,2,661.9553,-1.4734,203,0.9477,0.5319,549.8602,22.1743
26.3,3756.4502,2.4654,10,75.2678,57.5184,35.6421,2,665.9801,0.1366,203,0.9477,0.5319,549.8602,22.1743
26.4,3755.9562,2.526,9.0241,73.8328,56.4136,35.3014,2,663.8705,2.1179,203,0.9477,0.5319,549.8602,22.1743
26.5,3755.0737,2.4942,6.2335,71.1689,54.4402,34.9608,2,660.0239,-1.212,203,0.9477,0.5319,549.8602,22.1743
26.6,3755.7546,2.4623,8.3869,73.4486,55.9627,35.392,2,663.1691,-2.7442,203,0.9477,0.5319,549.8602,22.1743
26.7,3756.1786,2.4958,9.7279,74.9154,56.9109,35.8232,2,665.1655,-0.1626,203,0.9477,0.5319,549.8602,22.1743
26.8,3755.9668,2.5294,9.058,74.3708,56.4371,36.2545,2,664.318,1.515,203,0.9477,0.5319,549.8602,22.1743
26.9,3755.6457,2.5221,8.0427,73.4804,55.719,36.6857,2,662.982,0.6192,203,0.9477,0.5319,549.8602,22.1743
27,3755.9205,2.5148,8.9121,74.4741,56.3336,37.1169,2,664.3113,-0.6306,203,0.9477,0.5319,549.8602,22.1743
27.1,3755.1616,2.5392,6.5123,72.1982,54.6366,37.1725,2,661.0174,-2.8156,203,0.9477,0.5319,549.8602,22.1743
27.2,3756.075,2.5636,9.4008,75.2102,56.679,37.228,2,665.2023,-1.1432,203,0.9477,0.5319,549.8602,22.1743
27.3,3756.1616,2.4948,9.6748,75.6072,56.8726,37.2836,2,665.6895,2.5293,203,0.9477,0.5319,549.8602,22.1743
27.4,3755.6396,2.4259,8.0241,74.0791,55.7053,37.3391,2,663.455,-0.0946,203,0.9477,0.5319,549.8602,22.1743
27.5,3755.9274,2.5428,8.9344,75.1114,56.3488,37.3947,2,664.8422,-1.1928,203,0.9477,0.5319,549.8602,22.1743
27.6,3756.3788,2.6597,10,76.6603,57.358,37.4407,2,666.9606,2.4353,203,0.9477,0.5319,549.8602,22.1743
27.7,3755.7027,2.6122,8.224,74.6437,55.8462,37.4868,2,664.0372,1.9243,203,0.9477,0.5319,549.8602,22.1743
27.8,3756.0788,2.5648,9.4134,75.9538,56.6871,37.5329,2,665.8191,-0.3394,203,0.9477,0.5319,549.8602,22.1743
27.9,3755.8737,2.5386,8.7648,75.4255,56.2284,37.579,2,665.0018,0.1625,203,0.9477,0.5319,549.8602,22.1743
28,3755.9133,2.5125,8.89,75.6705,56.3168,37.6251,2,665.2787,0.9587,203,0.9477,0.5319,549.8602,22.1743
28.1,3756.6863,2.5752,10,78.2346,58.0454,37.4531,2,668.8359,3.406,203,0.9477,0.5319,549.8602,22.1743
28.2,3756.3099,2.6379,10,77.1631,57.2036,37.2811,2,667.2524,3.3554,203,0.9477,0.5319,549.8602,22.1743
28.3,3755.5866,2.513,7.8573,74.9944,55.5862,37.109,2,664.1178,0.1598,203,0.9477,0.5319,549.8602,22.1743
28.4,3755.52,2.3881,7.6467,74.9019,55.4372,36.937,2,663.9199,-1.0678,203,0.9477,0.5319,549.8602,22.1743
28.5,3755.4114,2.4639,7.3035,74.6763,55.1944,36.765,2,663.5344,-2.0593,203,0.9477,0.5319,549.8602,22.1743
28.6,3755.9992,2.5396,9.1622,76.6521,56.5086,37.1344,2,666.2628,-1.7597,203,0.9477,0.5319,549.8602,22.1743
28.7,3756.3703,2.4836,10,77.9426,57.3385,37.5039,2,668.0228,1.8581,203,0.9477,0.5319,549.8602,22.1743
28.8,3755.6448,2.4276,8.042,75.7648,55.7162,37.8733,2,664.8783,1.8816,203,0.9477,0.5319,549.8602,22.1743
28.9,3755.7202,2.5028,8.2803,76.1189,55.8846,38.2428,2,665.3151,-0.8999,203,0.9477,0.5319,549.8602,22.1743
29,3756.1204,2.578,9.5459,77.4999,56.7794,38.6122,2,667.2049,-0.4513,203,0.9477,0.5319,549.8602,22.1743
29.1,3756.0685,2.5817,9.3819,77.4508,56.6633,38.4936,2,667.0728,1.5049,203,0.9477,0.5319,549.8602,22.1743
29.2,3756.1438,2.5854,9.6202,77.8036,56.8317,38.3749,2,667.5097,2.5295,203,0.9477,0.5319,549.8602,22.1743
29.3,3756.0464,2.5344,9.3124,77.6099,56.6139,38.2562,2,667.1742,1.4875,203,0.9477,0.5319,549.8602,22.1743
29.4,3755.8218,2.4835,8.6021,77.0132,56.1115,38.1376,2,666.2695,-0.3614,203,0.9477,0.5319,549.8602,22.1743
29.5,3755.7379,2.4591,8.3371,76.8615,55.9241,38.0189,2,665.9947,-0.2627,203,0.9477,0.5319,549.8602,22.1743
29.6,3755.667,2.4346,8.1127,76.7499,55.7653,38.0396,2,665.7772,-0.0532,203,0.9477,0.5319,549.8602,22.1743
29.7,3755.8546,2.4234,8.7063,77.4558,56.1849,38.0603,2,666.7164,-0.8441,203,0.9477,0.5319,549.8602,22.1743
29.8,3755.5961,2.4122,7.889,76.7505,55.6068,38.0809,2,665.6605,-1.6259,203,0.9477,0.5319,549.8602,22.1743
29.9,3755.8662,2.4234,8.7431,77.7162,56.2107,38.1016,2,666.9682,-0.3604,203,0.9477,0.5319,549.8602,22.1743
30,3755.6671,2.4346,8.1136,77.1978,55.7654,38.1223,2,666.1778,0.2715,203,0.9477,0.5319,549.8602,22.1743
30.1,3755.528,2.4815,7.6738,76.8687,55.4543,38.4207,2,665.6558,-2.0767,203,0.9477,0.5319,549.8602,22.1743
30.2,3755.9636,2.5284,9.0513,78.3565,56.4282,38.7191,2,667.7037,-1.3902,203,0.9477,0.5319,549.8602,22.1743
30.3,3756.1159,2.627,9.5331,78.9482,56.7688,39.0175,2,668.4849,1.7784,203,0.9477,0.5319,549.8602,22.1743
30.4,3756.5875,2.7257,10,80.549,57.8232,39.3159,2,670.6938,3.8421,203,0.9477,0.5319,549.8602,22.1743
30.5,3756.2173,2.545,9.8541,79.4877,56.9955,39.6143,2,669.1386,2.8425,203,0.9477,0.5319,549.8602,22.1743
30.6,3755.4449,2.3644,7.4115,77.1538,55.2682,39.4875,2,665.7841,-0.7001,203,0.9477,0.5319,549.8602,22.1743
30.7,3756.069,2.3316,9.3853,79.2358,56.6638,39.3607,2,668.6753,0.1427,203,0.9477,0.5319,549.8602,22.1743
30.8,3755.238,2.2989,6.7574,76.7158,54.8055,39.2339,2,665.0588,-0.7427,203,0.9477,0.5319,549.8602,22.1743
30.9,3755.7816,2.3905,8.4765,78.5422,56.0209,39.1071,2,667.5898,-2.9352,203,0.9477,0.5319,549.8602,22.1743
31,3755.8168,2.482,8.5881,78.7609,56.0997,38.9803,2,667.8475,-0.7167,203,0.9477,0.5319,549.8602,22.1743
31.1,3755.9174,2.5185,8.9061,79.1855,56.3245,39.1474,2,668.3971,0.9478,203,0.9477,0.5319,549.8602,22.1743
31.2,3756.0477,2.555,9.3185,79.7041,56.6159,39.3144,2,669.0801,1.1396,203,0.9477,0.5319,549.8602,22.1743
31.3,3756.0446,2.5094,9.3086,79.8,56.6088,39.4815,2,669.1659,0.3729,203,0.9477,0.5319,549.8602,22.1743
31.4,3755.7592,2.4637,8.4061,79.003,55.9706,39.6485,2,667.9896,0.1418,203,0.9477,0.5319,549.8602,22.1743
31.5,3756.0734,2.4738,9.4,80.102,56.6732,39.8155,2,669.495,1.3186,203,0.9477,0.5319,549.8602,22.1743
31.6,3755.8225,2.4838,8.6068,79.4133,56.1122,39.8832,2,668.473,0.7046,203,0.9477,0.5319,549.8602,22.1743
31.7,3755.6725,2.4792,8.1324,79.0432,55.7767,39.9508,2,667.902,-1.549,203,0.9477,0.5319,549.8602,22.1743
31.8,3755.7936,2.4746,8.5155,79.5302,56.0474,40.0185,2,668.5437,-0.7042,203,0.9477,0.5319,549.8602,22.1743
31.9,3755.2561,2.5243,6.8159,77.934,54.8455,40.0861,2,666.2399,-1.1507,203,0.9477,0.5319,549.8602,22.1743
32,3756.1078,2.574,9.5092,80.7304,56.7498,40.1538,2,670.1487,-1.2002,203,0.9477,0.5319,549.8602,22.1743
32.1,3755.867,2.597,8.7479,80.0719,56.2114,40.2208,2,669.172,-0.011,203,0.9477,0.5319,549.8602,22.1743
32.2,3756.2531,2.6199,9.9689,81.3951,57.0746,40.2879,2,670.9985,1.5826,203,0.9477,0.5319,549.8602,22.1743
32.3,3755.819,2.4315,8.5964,80.1245,56.104,40.355,2,669.1573,2.0347,203,0.9477,0.5319,549.8602,22.1743
32.4,3755.0615,2.2431,6.2008,77.8305,54.41,40.422,2,665.8694,-2.9418,203,0.9477,0.5319,549.8602,22.1743
32.5,3756.1409,2.3669,9.6143,81.3452,56.8236,40.4891,2,670.7967,-2.3806,203,0.9477,0.5319,549.8602,22.1743
32.6,3755.8446,2.4907,8.6774,80.5091,56.1609,40.2653,2,669.5715,1.3605,203,0.9477,0.5319,549.8602,22.1743
32.7,3756.299,2.513,10,82.0465,57.177,40.0415,2,671.7037,2.1623,203,0.9477,0.5319,549.8602,22.1743
32.8,3755.9855,2.5353,9.1234,81.1555,56.4761,39.8177,2,670.402,1.3064,203,0.9477,0.5319,549.8602,22.1743
32.9,3755.4846,2.4623,7.5393,79.671,55.3558,39.5939,2,668.2615,-1.4115,203,0.9477,0.5319,549.8602,22.1743
33,3755.5237,2.3893,7.663,79.894,55.4432,39.3702,2,668.5363,-1.5533,203,0.9477,0.5319,549.8602,22.1743
33.1,3755.9854,2.4853,9.1232,81.4532,56.4756,39.5423,2,670.7013,0.012,203,0.9477,0.5319,549.8602,22.1743
33.2,3756.131,2.5813,9.5839,82.0124,56.8012,39.7145,2,671.4526,0.616,203,0.9477,0.5319,549.8602,22.1743
33.3,3755.8144,2.5307,8.5826,81.1093,56.0931,39.8867,2,670.1364,0.2548,203,0.9477,0.5319,549.8602,22.1743
33.4,3755.8106,2.48,8.5707,81.1952,56.0845,40.0589,2,670.2195,0.5361,203,0.9477,0.5319,549.8602,22.1743
33.5,3755.7919,2.4438,8.5117,81.2336,56.0427,40.2311,2,670.2359,0.127,203,0.9477,0.5319,549.8602,22.1743
33.6,3755.5814,2.4075,7.8461,80.665,55.5719,40.1465,2,669.3944,-1.8512,203,0.9477,0.5319,549.8602,22.1743
33.7,3756.1986,2.4253,9.7982,82.7139,56.9521,40.0619,2,672.255,-0.0735,203,0.9477,0.5319,549.8602,22.1743
33.8,3755.6941,2.4432,8.2028,81.2148,55.8239,39.9774,2,670.0986,1.4752,203,0.9477,0.5319,549.8602,22.1743
33.9,3755.5893,2.4103,7.8716,80.9796,55.5896,39.8928,2,669.73,-1.088,203,0.9477,0.5319,549.8602,22.1743
34,3755.486,2.3774,7.545,80.7486,55.3585,39.8083,2,669.3681,-2.8603,203,0.9477,0.5319,549.8602,22.1743
34.1,3756.1863,2.4088,9.7595,83.0584,56.9243,39.9013,2,672.5997,-0.1996,203,0.9477,0.5319,549.8602,22.1743
34.2,3755.6849,2.4402,8.1739,81.5677,55.803,39.9944,2,670.4572,1.4487,203,0.9477,0.5319,549.8602,22.1743
34.3,3755.622,2.4454,7.9751,81.4635,55.6623,40.0875,2,670.276,-1.2346,203,0.9477,0.5319,549.8602,22.1743
34.4,3755.7174,2.4505,8.2772,81.8597,55.8758,40.1806,2,670.803,-2.0403,203,0.9477,0.5319,549.8602,22.1743
34.5,3755.5774,2.4551,7.8345,81.5109,55.5627,40.2737,2,670.2768,-1.1708,203,0.9477,0.5319,549.8602,22.1743
34.6,3755.7462,2.4596,8.3684,82.1383,55.9401,40.5631,2,671.1317,-0.2947,203,0.9477,0.5319,549.8602,22.1743
34.7,3755.6862,2.4444,8.1786,82.0416,55.8057,40.8525,2,670.9631,-1.0574,203,0.9477,0.5319,549.8602,22.1743
34.8,3755.6501,2.4292,8.0646,82.0204,55.7249,41.1419,2,670.9017,-2.0112,203,0.9477,0.5319,549.8602,22.1743
34.9,3755.7631,2.5016,8.4221,82.4704,55.9777,41.4313,2,671.5073,-0.5815,203,0.9477,0.5319,549.8602,22.1743
35,3756.1079,2.574,9.5125,83.6529,56.7486,41.7208,2,673.1491,1.3713,203,0.9477,0.5319,549.8602,22.1743
35.1,3755.2591,2.5363,6.8284,81.0605,54.8505,41.621,2,669.4531,-1.4714,203,0.9477,0.5319,549.8602,22.1743
35.2,3755.8692,2.4985,8.758,83.0815,56.2148,41.5212,2,672.2818,-2.5783,203,0.9477,0.5319,549.8602,22.1743
35.3,3755.4168,2.3151,7.3274,81.742,55.2031,41.4214,2,670.3585,-0.7877,203,0.9477,0.5319,549.8602,22.1743
35.4,3754.7093,2.1317,5.0901,79.5954,53.621,41.3217,2,667.2944,-4.2616,203,0.9477,0.5319,549.8602,22.1743
35.5,3755.7681,2.3487,8.4386,83.0343,55.9886,41.2219,2,672.1297,-4.4663,203,0.9477,0.5319,549.8602,22.1743
35.6,3756.0818,2.5658,9.4305,84.1163,56.6899,41.1287,2,673.6324,-0.1592,203,0.9477,0.5319,549.8602,22.1743
35.7,3756.1467,2.5708,9.6358,84.4112,56.8349,41.0356,2,674.0225,2.3574,203,0.9477,0.5319,549.8602,22.1743
35.8,3756.114,2.5759,9.5326,84.3974,56.7618,40.9425,2,673.9764,2.3311,203,0.9477,0.5319,549.8602,22.1743
35.9,3755.9529,2.4699,9.0234,83.9772,56.4016,40.8493,2,673.3561,0.4146,203,0.9477,0.5319,549.8602,22.1743
36,3755.4432,2.3638,7.4117,82.4542,55.2618,40.7562,2,671.1767,-1.419,203,0.9477,0.5319,549.8602,22.1743
36.1,3756.1771,2.3709,9.7325,84.8635,56.9028,40.8353,2,674.5588,0.5587,203,0.9477,0.5319,549.8602,22.1743
36.2,3755.4879,2.3779,7.553,82.772,55.3615,40.9144,2,671.5763,0.2572,203,0.9477,0.5319,549.8602,22.1743
36.3,3755.7549,2.434,8.3976,83.7043,55.9586,40.9935,2,672.8706,-2.2925,203,0.9477,0.5319,549.8602,22.1743
36.4,3755.8425,2.4901,8.6745,84.0686,56.1543,41.0725,2,673.3621,-0.5799,203,0.9477,0.5319,549.8602,22.1743
36.5,3755.5035,2.4679,7.6026,83.0838,55.3963,41.1516,2,671.9461,-0.2338,203,0.9477,0.5319,549.8602,22.1743
36.6,3755.7021,2.4457,8.2309,83.7988,55.8404,41.3376,2,672.9344,-1.4078,203,0.9477,0.5319,549.8602,22.1743
36.7,3755.4855,2.5742,7.5462,83.2004,55.3561,41.5235,2,672.0659,-2.5162,203,0.9477,0.5319,549.8602,22.1743
36.8,3756.5151,2.7028,10,86.5425,57.6583,41.7094,2,676.7704,0.9138,203,0.9477,0.5319,549.8602,22.1743
36.9,3755.5122,2.5901,7.6305,83.4566,55.4155,41.8954,2,672.3849,1.9445,203,0.9477,0.5319,549.8602,22.1743
37,3755.8026,2.4775,8.5492,84.4607,56.065,42.0813,2,673.784,-1.2836,203,0.9477,0.5319,549.8602,22.1743
37.1,3755.6815,2.4627,8.1661,84.1627,55.794,42.2746,2,673.3421,-1.5754,203,0.9477,0.5319,549.8602,22.1743
37.2,3755.7093,2.448,8.2543,84.3357,55.8562,42.4679,2,673.5667,-0.7932,203,0.9477,0.5319,549.8602,22.1743
37.3,3755.7347,2.4789,8.3347,84.5006,55.9129,42.6612,2,673.7802,0.0696,203,0.9477,0.5319,549.8602,22.1743
37.4,3755.9047,2.5098,8.8723,85.1224,56.293,42.8546,2,674.6404,-0.4751,203,0.9477,0.5319,549.8602,22.1743
37.5,3756.1184,2.3972,9.5482,85.8821,56.7708,43.0479,2,675.696,0.186,203,0.9477,0.5319,549.8602,22.1743
37.6,3755.1929,2.2847,6.6216,83.039,54.7012,42.6768,2,671.657,-0.8347,203,0.9477,0.5319,549.8602,22.1743
37.7,3755.899,2.3995,8.8547,85.3553,56.2801,42.3056,2,674.915,-1.1267,203,0.9477,0.5319,549.8602,22.1743
37.8,3755.9194,2.5144,8.9192,85.5027,56.3256,41.9345,2,675.1061,-0.1089,203,0.9477,0.5319,549.8602,22.1743
37.9,3755.6405,2.3962,8.0373,84.7034,55.7019,41.5634,2,673.9588,-1.172,203,0.9477,0.5319,549.8602,22.1743
38,3755.172,2.2781,6.556,83.3044,54.6544,41.1923,2,671.9637,-2.2253,203,0.9477,0.5319,549.8602,22.1743
38.1,3756.4646,2.3538,10,87.4742,57.5447,41.6543,2,677.8446,0.4662,203,0.9477,0.5319,549.8602,22.1743
38.2,3755.6508,2.4295,8.0702,84.9822,55.7248,42.1163,2,674.3048,0.6597,203,0.9477,0.5319,549.8602,22.1743
